1699367475,BMP,985.84,25.72
1699367475,IMU,-0.1762695,1.067383,0.2923279,-0.006347656,-0.003173828,-0.003173828,0.003662109,-0.2077637,0.9855957
1699367475,EPS,109.63,0.57,0,0.01,0,0.01,3.36,1
1699367475,BMP,985.83,25.71
1699367475,IMU,-0.3500977,1.064453,0.2875061,-0.006347656,-0.003662109,-0.00390625,-0.003417969,-0.2080078,0.9882813
1699367475,EPS,119.65,0,0,0.01,0,0.01,3.37,1
1699367475,BMP,985.85,25.71
1699367475,IMU,-0.2421875,1.060547,0.2923279,-0.004882813,-0.00390625,-0.002441406,0.005371094,-0.2094727,0.982666
1699367475,BMP,985.82,25.72
1699367475,IMU,-0.3032227,1.06543,0.2947693,-0.006103516,-0.003417969,-0.002441406,0.003173828,-0.2097168,0.9804688
1699367475,EPS,119.39,0.57,0,0.01,0,0.01,3.37,1
1699367475,BMP,985.75,25.71
1699367475,IMU,-0.1235352,1.067871,0.2941895,-0.002929688,-0.003662109,-0.003662109,0.001464844,-0.2119141,0.9904785
1699367475,EPS,97.87,0.57,0,0.01,0,0.01,3.37,2
1699367476,BMP,985.82,25.72
1699367476,IMU,-0.1743164,1.063965,0.2905273,-0.005615234,-0.004150391,-0.002685547,0.002441406,-0.2070313,0.9858398
1699367476,EPS,93.7,0.57,0,0.01,0,0.01,3.37,1
1699367476,BMP,985.82,25.71
1699367476,IMU,-0.3540039,1.067383,0.2923584,-0.006835938,-0.002441406,-0.002441406,-0.002685547,-0.2124023,0.9863281
1699367476,EPS,73.96,0,0,0.01,0,0.01,3.37,1
1699367476,BMP,985.8,25.72
1699367476,IMU,-0.2607422,1.068848,0.2893066,-0.005615234,-0.004150391,-0.002197266,0.001220703,-0.2060547,0.9841309
1699367476,EPS,105.15,0.57,0,0.01,0,0.01,3.36,2
1699367476,BMP,985.74,25.72
1699367476,IMU,-0.3168945,1.06543,0.2923584,-0.006591797,-0.003417969,-0.001953125,0.0002441406,-0.2075195,0.9882813
1699367476,EPS,102.7,0,0,0.01,0,0.01,3.37,1
1699367476,BMP,985.78,25.72
1699367476,IMU,-0.1416016,1.063965,0.291748,-0.006347656,-0.004882813,-0.002685547,0.001953125,-0.2067871,0.9853516
1699367476,EPS,99.68,0,0,0.01,0,0.01,3.37,2
1699367477,BMP,985.83,25.71
1699367477,IMU,-0.2094727,1.061035,0.2941589,-0.005371094,-0.004394531,-0.003173828,0.002197266,-0.2087402,0.9829102
1699367477,EPS,86.55,0,0,0.01,0,0.01,3.36,1
1699367477,BMP,985.74,25.72
1699367477,IMU,-0.3564453,1.061035,0.2953796,-0.005859375,-0.003417969,-0.002685547,0.001708984,-0.2099609,0.9855957
1699367477,EPS,110.87,0.57,0,0.01,0,0.01,3.37,2
1699367477,BMP,985.72,25.71
1699367477,IMU,-0.2773438,1.063965,0.2905273,-0.006103516,-0.003662109,-0.003173828,0.001953125,-0.2099609,0.9831543
1699367477,EPS,91.92,0.57,0,0.01,0,0.01,3.37,2
1699367477,BMP,985.79,25.72
1699367477,IMU,-0.3237305,1.064941,0.2953796,-0.003417969,-0.004150391,-0.003662109,-0.003662109,-0.2104492,0.972168
1699367477,EPS,91.03,0,0,0.01,0,0.01,3.37,2
1699367477,BMP,985.74,25.72
1699367477,IMU,-0.1655273,1.063965,0.2990112,-0.008300781,-0.001708984,-0.001464844,0.02978516,-0.2060547,0.9836426
1699367477,EPS,93.22,0,0,0.01,0,0,3.37,2
1699367478,BMP,985.74,25.72
1699367478,IMU,-0.2294922,1.063477,0.2923584,-0.005126953,-0.003417969,-0.002929688,0.002685547,-0.1960449,0.9685059
1699367478,EPS,102.64,0,0,0.01,0,0,3.37,2
1699367478,BMP,985.74,25.72
1699367478,IMU,-0.3588867,1.069336,0.2862854,-0.005371094,-0.004394531,-0.002685547,-0.006591797,-0.2062988,0.9851074
1699367478,EPS,115.13,0.57,0,0.01,0,0,3.37,2
1699367478,BMP,985.78,25.73
1699367478,IMU,-0.05224609,1.066895,0.2929688,-0.006835938,-0.004882813,-0.004150391,0.001220703,-0.2104492,0.9824219
1699367478,EPS,114.69,0,0,0.01,0,0,3.37,1
1699367478,BMP,985.88,25.73
1699367478,IMU,-0.3344727,1.065918,0.2868958,-0.005371094,-0.004638672,-0.002929688,0.001220703,-0.2131348,0.9914551
1699367478,EPS,104.42,0.57,0,0.01,0,0,3.37,1
1699367478,BMP,985.75,25.72
1699367478,IMU,-0.184082,1.072266,0.29599,-0.006591797,-0.002929688,-0.003173828,0.004882813,-0.2097168,0.9851074
1699367479,EPS,123.02,0,0,0.01,0,0,3.37,1
1699367479,BMP,985.71,25.73
1699367479,IMU,-0.25,1.066406,0.2935791,-0.006835938,-0.004638672,-0.002929688,-0.002685547,-0.2119141,0.9846191
1699367479,EPS,99.2,0,0,0.01,0,0,3.37,2
1699367479,BMP,985.79,25.73
1699367479,IMU,-0.3540039,1.065918,0.2966003,-0.006103516,-0.004638672,-0.002685547,-0.002441406,-0.208252,0.984375
1699367479,EPS,105.75,0.57,0,0.01,0,0,3.36,2
1699367479,BMP,985.74,25.71
1699367479,IMU,-0.08544922,1.066895,0.2905273,-0.007080078,-0.002685547,-0.002685547,-0.004394531,-0.2087402,0.9812012
1699367479,EPS,110.2,0,0,0.01,0,0,3.37,1
1699367479,BMP,985.82,25.74
1699367479,EPS,110.24,0,0,0.01,0,0,3.37,2
1699367479,BMP,985.81,25.73
